Claim_ID,Customer_ID,Vehicle_ID,Claim_Amount,Claim_Date,Claim_Type
22512,40493,540493,10000.0,2025-11-07,1
22513,692245,1192245,10000.0,2025-04-28,1
22514,944028,1444028,10000.0,2025-04-21,1
22515,801627,1301627,10000.0,2025-02-06,1
22516,64471,564471,10000.0,2025-07-07,1
22517,493083,993083,10000.0,2025-03-28,1
22518,134287,634287,10000.0,2025-02-20,1
22519,933648,1433648,10000.0,2025-06-14,1
22520,20831,520831,10000.0,2025-09-28,1
22521,553429,1053429,10000.0,2025-09-07,1
22522,24945,524945,10000.0,2025-01-27,1
22523,78019,578019,10000.0,2025-11-21,1
22524,965837,1465837,10000.0,2025-01-27,1
22525,257360,757360,10000.0,2025-04-14,1
22526,687655,1187655,10000.0,2025-12-14,1
22527,322739,822739,10000.0,2025-08-28,1
22528,78853,578853,10000.0,2025-01-13,1
22529,570568,1070568,10000.0,2025-04-28,1
22530,432231,932231,10000.0,2025-02-20,1
22531,962522,1462522,10000.0,2025-11-28,1
22532,69228,569228,10000.0,2025-01-13,1
22533,601592,1101592,10000.0,2025-08-14,1
22534,163710,663710,10000.0,2025-07-21,1
22535,225324,725324,10000.0,2025-03-07,1
22536,215813,715813,10000.0,2025-05-07,1
22537,261658,761658,10000.0,2025-06-07,1
22538,343537,843537,10000.0,2025-03-14,1
22539,349580,849580,10000.0,2025-01-27,1
22540,315569,815569,10000.0,2025-09-07,1
22541,575430,1075430,10000.0,2025-08-07,1
22542,159402,659402,10000.0,2025-12-21,1
22543,522132,1022132,10000.0,2025-06-14,1
22544,739031,1239031,10000.0,2025-04-07,1
22545,545732,1045732,10000.0,2025-06-21,1
22546,307464,807464,10000.0,2025-11-07,1
22547,96711,596711,10000.0,2025-02-20,1
22548,641635,1141635,10000.0,2025-10-28,1
22549,425810,925810,10000.0,2025-03-21,1
22550,353790,853790,10000.0,2025-03-21,1
22551,521381,1021381,10000.0,2025-06-21,1
22552,347195,847195,10000.0,2025-09-14,1
22553,439390,939390,10000.0,2025-08-07,1
22554,751016,1251016,10000.0,2025-11-28,1
22555,156982,656982,10000.0,2025-01-27,1
22556,178606,678606,10000.0,2025-03-14,1
22557,883611,1383611,10000.0,2025-01-27,1
22558,823569,1323569,10000.0,2025-11-28,1
22559,623586,1123586,10000.0,2025-05-21,1
22560,703561,1203561,10000.0,2025-07-28,1
22561,528119,1028119,10000.0,2025-12-07,1
22562,565738,1065738,10000.0,2025-11-14,1
22563,145743,645743,10000.0,2025-01-20,1
22564,587741,1087741,10000.0,2025-10-28,1
22565,87628,587628,10000.0,2025-09-28,1
22566,959091,1459091,10000.0,2025-02-20,1
22567,26194,526194,10000.0,2025-11-21,1
22568,679633,1179633,10000.0,2025-03-28,1
22569,572721,1072721,10000.0,2025-01-13,1
22570,85277,585277,10000.0,2025-06-28,1
22571,124826,624826,10000.0,2025-01-13,1
22572,120886,620886,10000.0,2025-04-14,1
22573,299870,799870,10000.0,2025-01-27,1
22574,628329,1128329,10000.0,2025-05-14,1
22575,374403,874403,10000.0,2025-05-28,1
22576,420646,920646,10000.0,2025-09-14,1
22577,291800,791800,10000.0,2025-01-06,1
22578,738582,1238582,10000.0,2025-09-07,1
22579,269773,769773,10000.0,2025-09-07,1
22580,57269,557269,10000.0,2025-03-21,1
22581,616859,1116859,10000.0,2025-07-07,1
22582,399450,899450,10000.0,2025-01-06,1
22583,553111,1053111,10000.0,2025-03-14,1
22584,774081,1274081,10000.0,2025-09-28,1
22585,525460,1025460,10000.0,2025-07-07,1
22586,884592,1384592,10000.0,2025-09-28,1
22587,322436,822436,10000.0,2025-03-07,1
22588,64382,564382,10000.0,2025-09-28,1
22589,644188,1144188,10000.0,2025-02-06,1
22590,161935,661935,10000.0,2025-07-07,1
22591,919056,1419056,10000.0,2025-04-21,1
22592,484119,984119,10000.0,2025-10-14,1
22593,270330,770330,10000.0,2025-03-28,1
22594,455020,955020,10000.0,2025-12-21,1
22595,563587,1063587,10000.0,2025-04-28,1
22596,685465,1185465,10000.0,2025-01-13,1
22597,602329,1102329,10000.0,2025-01-06,1
22598,390922,890922,10000.0,2025-02-20,1
22599,577480,1077480,10000.0,2025-03-21,1
22600,222778,722778,10000.0,2025-06-28,1
22601,665493,1165493,10000.0,2025-06-28,1
22602,190783,690783,10000.0,2025-07-21,1
22603,93680,593680,10000.0,2025-08-21,1
22604,170042,670042,10000.0,2025-04-21,1
22605,869304,1369304,10000.0,2025-11-07,1
22606,972312,1472312,10000.0,2025-05-28,1
22607,622987,1122987,10000.0,2025-02-20,1
22608,313608,813608,10000.0,2025-05-14,1
22609,553246,1053246,10000.0,2025-01-13,1
22610,782555,1282555,10000.0,2025-11-07,1
22611,271852,771852,10000.0,2025-08-14,1
22612,399434,899434,10000.0,2025-02-13,1
22613,832528,1332528,10000.0,2025-07-21,1
22614,98764,598764,10000.0,2025-05-28,1
22615,750656,1250656,10000.0,2025-02-06,1
22616,708311,1208311,10000.0,2025-06-07,1
22617,591972,1091972,10000.0,2025-05-14,1
22618,917621,1417621,10000.0,2025-04-21,1
22619,531376,1031376,10000.0,2025-10-07,1
22620,459832,959832,10000.0,2025-12-21,1
22621,167268,667268,10000.0,2025-01-27,1
22622,606441,1106441,10000.0,2025-12-14,1
22623,616472,1116472,10000.0,2025-06-21,1
22624,483524,983524,10000.0,2025-10-07,1
22625,787629,1287629,10000.0,2025-07-07,1
22626,284775,784775,10000.0,2025-07-28,1
22627,467231,967231,10000.0,2025-04-21,1
22628,651331,1151331,10000.0,2025-08-28,1
22629,371849,871849,10000.0,2025-06-21,1
22630,648205,1148205,10000.0,2025-05-21,1
22631,384168,884168,10000.0,2025-02-13,1
22632,741666,1241666,10000.0,2025-02-06,1
22633,728819,1228819,10000.0,2025-09-28,1
22634,105507,605507,10000.0,2025-11-28,1
22635,102878,602878,10000.0,2025-05-28,1
22636,752267,1252267,10000.0,2025-10-14,1
22637,12360,512360,10000.0,2025-12-14,1
22638,273053,773053,10000.0,2025-09-28,1
22639,385955,885955,10000.0,2025-05-28,1
22640,333941,833941,10000.0,2025-04-07,1
22641,292227,792227,10000.0,2025-06-21,1
22642,437150,937150,10000.0,2025-06-14,1
22643,942294,1442294,10000.0,2025-03-07,1
22644,99272,599272,10000.0,2025-10-14,1
22645,151174,651174,10000.0,2025-09-21,1
22646,359228,859228,10000.0,2025-06-21,1
22647,171318,671318,10000.0,2025-11-21,1
22648,591060,1091060,10000.0,2025-05-28,1
22649,318808,818808,10000.0,2025-03-07,1
22650,716984,1216984,10000.0,2025-09-28,1
22651,664155,1164155,10000.0,2025-04-21,1
22652,355233,855233,10000.0,2025-05-28,1
22653,764102,1264102,10000.0,2025-10-21,1
22654,401221,901221,10000.0,2025-12-07,1
22655,133754,633754,10000.0,2025-06-14,1
22656,800609,1300609,10000.0,2025-05-14,1
22657,778417,1278417,10000.0,2025-08-28,1
22658,456148,956148,10000.0,2025-02-20,1
22659,850726,1350726,10000.0,2025-07-07,1
22660,291448,791448,10000.0,2025-01-13,1
22661,808526,1308526,10000.0,2025-06-28,1
22662,30550,530550,10000.0,2025-09-14,1
22663,967038,1467038,10000.0,2025-06-21,1
22664,394072,894072,10000.0,2025-06-14,1
22665,334251,834251,10000.0,2025-01-27,1
22666,250981,750981,10000.0,2025-10-14,1
22667,943980,1443980,10000.0,2025-03-21,1
22668,583097,1083097,10000.0,2025-01-20,1
22669,638845,1138845,10000.0,2025-12-28,1
22670,766630,1266630,10000.0,2025-09-14,1
22671,153997,653997,10000.0,2025-06-28,1
22672,117564,617564,10000.0,2025-07-28,1
22673,365801,865801,10000.0,2025-06-14,1
22674,650339,1150339,10000.0,2025-06-28,1
22675,805477,1305477,10000.0,2025-08-21,1
22676,951936,1451936,10000.0,2025-09-07,1
22677,960373,1460373,10000.0,2025-03-21,1
22678,982778,1482778,10000.0,2025-05-28,1
22679,615191,1115191,10000.0,2025-02-27,1
22680,628477,1128477,10000.0,2025-06-14,1
22681,482667,982667,10000.0,2025-08-14,1
22682,922746,1422746,10000.0,2025-03-07,1
22683,546365,1046365,10000.0,2025-12-14,1
22684,189690,689690,10000.0,2025-11-28,1
22685,848801,1348801,10000.0,2025-05-28,1
22686,714046,1214046,10000.0,2025-04-21,1
22687,167964,667964,10000.0,2025-02-27,1
22688,988190,1488190,10000.0,2025-12-07,1
22689,477250,977250,10000.0,2025-12-21,1
22690,635923,1135923,10000.0,2025-09-28,1
22691,492205,992205,10000.0,2025-09-21,1
22692,856397,1356397,10000.0,2025-08-21,1
22693,246883,746883,10000.0,2025-04-28,1
22694,445044,945044,10000.0,2025-04-21,1
22695,723256,1223256,10000.0,2025-12-14,1
22696,494034,994034,10000.0,2025-04-07,1
22697,132445,632445,10000.0,2025-07-14,1
22698,176662,676662,10000.0,2025-07-14,1
22699,418327,918327,10000.0,2025-10-21,1
22700,660688,1160688,10000.0,2025-03-07,1
22701,485603,985603,10000.0,2025-11-21,1
22702,492208,992208,10000.0,2025-05-07,1
22703,608481,1108481,10000.0,2025-04-14,1
22704,444932,944932,10000.0,2025-09-28,1
22705,202115,702115,10000.0,2025-07-14,1
22706,611560,1111560,10000.0,2025-01-27,1
22707,722707,1222707,10000.0,2025-03-28,1
22708,990953,1490953,10000.0,2025-04-21,1
22709,136647,636647,10000.0,2025-12-21,1
22710,520229,1020229,10000.0,2025-04-14,1
22711,182661,682661,10000.0,2025-12-28,1
22712,769880,1269880,10000.0,2025-10-14,1
22713,233941,733941,10000.0,2025-09-28,1
22714,89678,589678,10000.0,2025-02-13,1
22715,232773,732773,10000.0,2025-01-06,1
22716,10305,510305,10000.0,2025-12-07,1
22717,787030,1287030,10000.0,2025-03-07,1
22718,172683,672683,10000.0,2025-10-14,1
22719,984034,1484034,10000.0,2025-05-21,1
22720,913453,1413453,10000.0,2025-04-07,1
22721,203070,703070,10000.0,2025-02-13,1
22722,502275,1002275,10000.0,2025-04-14,1
22723,105056,605056,10000.0,2025-10-21,1
22724,337526,837526,10000.0,2025-06-21,1
22725,984847,1484847,10000.0,2025-12-14,1
22726,348441,848441,10000.0,2025-12-28,1
22727,15923,515923,10000.0,2025-02-06,1
22728,434167,934167,10000.0,2025-01-27,1
22729,768485,1268485,10000.0,2025-04-21,1
22730,31545,531545,10000.0,2025-11-07,1
22731,287534,787534,10000.0,2025-11-21,1
22732,945645,1445645,10000.0,2025-06-07,1
22733,271304,771304,10000.0,2025-11-28,1
22734,347296,847296,10000.0,2025-06-28,1
22735,733010,1233010,10000.0,2025-02-13,1
22736,341225,841225,10000.0,2025-01-27,1
22737,269642,769642,10000.0,2025-09-14,1
22738,887167,1387167,10000.0,2025-07-14,1
22739,897926,1397926,10000.0,2025-02-27,1
22740,379353,879353,10000.0,2025-07-28,1
22741,684566,1184566,10000.0,2025-09-28,1
22742,737436,1237436,10000.0,2025-03-28,1
22743,472271,972271,10000.0,2025-01-13,1
22744,134342,634342,10000.0,2025-01-06,1
22745,105243,605243,10000.0,2025-05-28,1
22746,65501,565501,10000.0,2025-07-21,1
22747,759298,1259298,10000.0,2025-08-28,1
22748,603003,1103003,10000.0,2025-05-14,1
22749,933589,1433589,10000.0,2025-02-13,1
22750,31720,531720,10000.0,2025-04-28,1
22751,446587,946587,10000.0,2025-09-07,1
22752,831872,1331872,10000.0,2025-05-21,1
22753,670100,1170100,10000.0,2025-03-07,1
22754,290754,790754,10000.0,2025-08-14,1
22755,206212,706212,10000.0,2025-09-21,1
22756,244876,744876,10000.0,2025-10-21,1
22757,412345,912345,10000.0,2025-11-07,1
22758,429140,929140,10000.0,2025-04-21,1
22759,106500,606500,10000.0,2025-03-28,1
22760,193758,693758,10000.0,2025-03-21,1
22761,757687,1257687,10000.0,2025-05-07,1
22762,894849,1394849,10000.0,2025-09-14,1
22763,729697,1229697,10000.0,2025-08-21,1
22764,466212,966212,10000.0,2025-11-28,1
22765,704215,1204215,10000.0,2025-06-14,1
22766,787104,1287104,10000.0,2025-10-21,1
22767,594434,1094434,10000.0,2025-05-21,1
22768,904441,1404441,10000.0,2025-01-13,1
22769,512521,1012521,10000.0,2025-07-14,1
22770,449051,949051,10000.0,2025-09-28,1
22771,212688,712688,10000.0,2025-08-14,1
22772,88045,588045,10000.0,2025-05-21,1
22773,555575,1055575,10000.0,2025-01-13,1
22774,224485,724485,10000.0,2025-06-28,1
22775,445780,945780,10000.0,2025-11-21,1
22776,111055,611055,10000.0,2025-09-07,1
22777,115675,615675,10000.0,2025-01-27,1
22778,768731,1268731,10000.0,2025-09-14,1
22779,183233,683233,10000.0,2025-11-21,1
22780,596544,1096544,10000.0,2025-07-28,1
22781,759872,1259872,10000.0,2025-09-28,1
22782,951070,1451070,10000.0,2025-10-14,1
22783,100480,600480,10000.0,2025-02-13,1
22784,889507,1389507,10000.0,2025-04-14,1
22785,791136,1291136,10000.0,2025-11-28,1
22786,355083,855083,10000.0,2025-02-20,1
22787,500284,1000284,10000.0,2025-10-14,1
22788,884149,1384149,10000.0,2025-07-14,1
22789,18502,518502,10000.0,2025-08-28,1
22790,785730,1285730,10000.0,2025-06-14,1
22791,338559,838559,10000.0,2025-02-13,1
22792,679666,1179666,10000.0,2025-04-07,1
22793,507541,1007541,10000.0,2025-12-07,1
22794,940434,1440434,10000.0,2025-06-07,1
22795,492716,992716,10000.0,2025-12-07,1
22796,634223,1134223,10000.0,2025-05-07,1
22797,467425,967425,10000.0,2025-09-21,1
22798,592875,1092875,10000.0,2025-06-14,1
22799,917590,1417590,10000.0,2025-04-07,1
22800,832485,1332485,10000.0,2025-02-13,1
22801,953028,1453028,10000.0,2025-10-21,1
22802,767365,1267365,10000.0,2025-01-27,1
22803,216625,716625,10000.0,2025-11-21,1
22804,126595,626595,10000.0,2025-05-28,1
22805,654873,1154873,10000.0,2025-05-28,1
22806,678639,1178639,10000.0,2025-09-14,1
22807,540486,1040486,10000.0,2025-07-14,1
22808,321279,821279,10000.0,2025-11-28,1
22809,546003,1046003,10000.0,2025-11-21,1
22810,768721,1268721,10000.0,2025-08-28,1
22811,77852,577852,10000.0,2025-08-14,1
22812,305056,805056,10000.0,2025-09-07,1
22813,185056,685056,10000.0,2025-12-07,1
22814,545455,1045455,10000.0,2025-11-28,1
22815,37793,537793,10000.0,2025-08-14,1
22816,760632,1260632,10000.0,2025-11-07,1
22817,820155,1320155,10000.0,2025-09-21,1
22818,54365,554365,10000.0,2025-12-14,1
22819,571047,1071047,10000.0,2025-11-28,1
22820,771177,1271177,10000.0,2025-02-13,1
22821,634405,1134405,10000.0,2025-02-13,1
22822,690131,1190131,10000.0,2025-02-13,1
22823,392025,892025,10000.0,2025-01-27,1
22824,285633,785633,10000.0,2025-05-14,1
22825,289462,789462,10000.0,2025-08-07,1
22826,69814,569814,10000.0,2025-11-14,1
22827,470071,970071,10000.0,2025-12-21,1
22828,608678,1108678,10000.0,2025-02-13,1
22829,244002,744002,10000.0,2025-02-06,1
22830,707030,1207030,10000.0,2025-07-28,1
22831,370362,870362,10000.0,2025-02-20,1
22832,767992,1267992,10000.0,2025-05-14,1
22833,617323,1117323,10000.0,2025-09-07,1
22834,493171,993171,10000.0,2025-11-14,1
22835,564379,1064379,10000.0,2025-02-20,1
22836,335469,835469,10000.0,2025-03-28,1
22837,807982,1307982,10000.0,2025-10-28,1
22838,138354,638354,10000.0,2025-05-07,1
22839,846598,1346598,10000.0,2025-09-28,1
22840,677809,1177809,10000.0,2025-05-07,1
22841,353484,853484,10000.0,2025-06-28,1
22842,48121,548121,10000.0,2025-01-20,1
22843,849474,1349474,10000.0,2025-06-21,1
22844,462423,962423,10000.0,2025-11-21,1
22845,168963,668963,10000.0,2025-03-14,1
22846,82623,582623,10000.0,2025-11-07,1
22847,242796,742796,10000.0,2025-02-13,1
22848,613946,1113946,10000.0,2025-04-28,1
22849,744631,1244631,10000.0,2025-06-28,1
22850,794474,1294474,10000.0,2025-01-27,1
22851,810910,1310910,10000.0,2025-05-07,1
22852,161964,661964,10000.0,2025-05-28,1
22853,517330,1017330,10000.0,2025-11-07,1
22854,938042,1438042,10000.0,2025-10-14,1
22855,682197,1182197,10000.0,2025-03-14,1
22856,425171,925171,10000.0,2025-02-27,1
22857,236312,736312,10000.0,2025-12-21,1
22858,964381,1464381,10000.0,2025-05-21,1
22859,666621,1166621,10000.0,2025-03-07,1
22860,374241,874241,10000.0,2025-03-28,1
22861,63155,563155,10000.0,2025-06-28,1
22862,297568,797568,10000.0,2025-07-21,1
22863,744391,1244391,10000.0,2025-03-21,1
22864,672617,1172617,10000.0,2025-09-14,1
22865,421822,921822,10000.0,2025-06-21,1
22866,568263,1068263,10000.0,2025-07-28,1
22867,913922,1413922,10000.0,2025-06-07,1
22868,205276,705276,10000.0,2025-09-14,1
22869,335318,835318,10000.0,2025-07-14,1
22870,740259,1240259,10000.0,2025-02-13,1
22871,351371,851371,10000.0,2025-12-07,1
22872,781859,1281859,10000.0,2025-10-21,1
22873,946030,1446030,10000.0,2025-01-06,1
22874,147448,647448,10000.0,2025-05-07,1
22875,582509,1082509,10000.0,2025-09-14,1
22876,342588,842588,10000.0,2025-06-07,1
22877,796385,1296385,10000.0,2025-11-14,1
22878,907249,1407249,10000.0,2025-08-07,1
22879,257653,757653,10000.0,2025-09-21,1
22880,955894,1455894,10000.0,2025-01-13,1
22881,736584,1236584,10000.0,2025-12-28,1
22882,775442,1275442,10000.0,2025-06-28,1
22883,408191,908191,10000.0,2025-03-07,1
22884,901485,1401485,10000.0,2025-03-28,1
22885,849140,1349140,10000.0,2025-09-28,1
22886,458270,958270,10000.0,2025-06-28,1
22887,280704,780704,10000.0,2025-03-28,1
22888,843434,1343434,10000.0,2025-07-28,1
22889,197440,697440,10000.0,2025-12-14,1
22890,900208,1400208,10000.0,2025-11-07,1
22891,950950,1450950,10000.0,2025-10-07,1
22892,242858,742858,10000.0,2025-09-28,1
22893,849253,1349253,10000.0,2025-10-14,1
22894,986147,1486147,10000.0,2025-02-13,1
22895,128565,628565,10000.0,2025-11-14,1
22896,751867,1251867,10000.0,2025-07-28,1
22897,716506,1216506,10000.0,2025-11-21,1
22898,609497,1109497,10000.0,2025-05-28,1
22899,427289,927289,10000.0,2025-07-07,1
22900,965778,1465778,10000.0,2025-05-14,1
22901,672764,1172764,10000.0,2025-01-13,1
22902,80812,580812,10000.0,2025-12-21,1
22903,414979,914979,10000.0,2025-12-28,1
22904,136215,636215,10000.0,2025-06-21,1
22905,472948,972948,10000.0,2025-08-14,1
22906,748427,1248427,10000.0,2025-08-28,1
22907,824940,1324940,10000.0,2025-07-21,1
22908,750672,1250672,10000.0,2025-12-21,1
22909,982710,1482710,10000.0,2025-09-14,1
22910,139588,639588,10000.0,2025-06-21,1
22911,253429,753429,10000.0,2025-09-14,1
22912,730773,1230773,10000.0,2025-08-07,1
22913,907548,1407548,10000.0,2025-07-14,1
22914,488618,988618,10000.0,2025-10-14,1
22915,281833,781833,10000.0,2025-04-14,1
22916,734163,1234163,10000.0,2025-03-14,1
22917,679002,1179002,10000.0,2025-06-14,1
22918,213686,713686,10000.0,2025-10-28,1
22919,378930,878930,10000.0,2025-07-07,1
22920,30620,530620,10000.0,2025-06-14,1
22921,471229,971229,10000.0,2025-02-06,1
22922,31928,531928,10000.0,2025-12-07,1
22923,998937,1498937,10000.0,2025-01-06,1
22924,578794,1078794,10000.0,2025-01-06,1
22925,272963,772963,10000.0,2025-06-14,1
22926,535192,1035192,10000.0,2025-04-28,1
22927,168560,668560,10000.0,2025-01-20,1
22928,599178,1099178,10000.0,2025-10-21,1
22929,15133,515133,10000.0,2025-06-21,1
22930,600274,1100274,10000.0,2025-11-28,1
22931,49640,549640,10000.0,2025-07-07,1
22932,635786,1135786,10000.0,2025-04-14,1
22933,154885,654885,10000.0,2025-11-28,1
22934,127107,627107,10000.0,2025-04-21,1
22935,639234,1139234,10000.0,2025-04-14,1
22936,589508,1089508,10000.0,2025-04-21,1
22937,80434,580434,10000.0,2025-12-28,1
22938,268271,768271,10000.0,2025-04-07,1
22939,673747,1173747,10000.0,2025-04-07,1
22940,62683,562683,10000.0,2025-08-07,1
22941,557323,1057323,10000.0,2025-04-14,1
22942,346718,846718,10000.0,2025-12-14,1
22943,37379,537379,10000.0,2025-06-21,1
22944,770216,1270216,10000.0,2025-07-28,1
22945,726786,1226786,10000.0,2025-09-28,1
22946,101799,601799,10000.0,2025-04-14,1
22947,662423,1162423,10000.0,2025-02-13,1
22948,649733,1149733,10000.0,2025-07-21,1
22949,787043,1287043,10000.0,2025-01-20,1
22950,269347,769347,10000.0,2025-01-27,1
22951,243376,743376,10000.0,2025-07-07,1
22952,770690,1270690,10000.0,2025-09-07,1
22953,21720,521720,10000.0,2025-11-21,1
22954,307276,807276,10000.0,2025-04-21,1
22955,829552,1329552,10000.0,2025-01-20,1
22956,618071,1118071,10000.0,2025-01-06,1
22957,342688,842688,10000.0,2025-09-14,1
22958,437944,937944,10000.0,2025-03-28,1
22959,155265,655265,10000.0,2025-08-21,1
22960,8231,508231,10000.0,2025-02-06,1
22961,223926,723926,10000.0,2025-03-07,1
22962,803507,1303507,10000.0,2025-02-27,1
22963,673365,1173365,10000.0,2025-06-07,1
22964,388595,888595,10000.0,2025-04-28,1
22965,24979,524979,10000.0,2025-10-14,1
22966,774337,1274337,10000.0,2025-11-21,1
22967,843852,1343852,10000.0,2025-09-21,1
22968,721106,1221106,10000.0,2025-11-14,1
22969,381727,881727,10000.0,2025-10-07,1
22970,933622,1433622,10000.0,2025-07-07,1
22971,51082,551082,10000.0,2025-12-28,1
22972,981428,1481428,10000.0,2025-07-28,1
22973,211719,711719,10000.0,2025-01-06,1
22974,83685,583685,10000.0,2025-12-28,1
22975,287960,787960,10000.0,2025-02-27,1
22976,913215,1413215,10000.0,2025-01-27,1
22977,552708,1052708,10000.0,2025-12-28,1
22978,966529,1466529,10000.0,2025-09-21,1
22979,908800,1408800,10000.0,2025-03-14,1
22980,106638,606638,10000.0,2025-06-14,1
22981,903718,1403718,10000.0,2025-06-14,1
22982,378478,878478,10000.0,2025-10-21,1
22983,500100,1000100,10000.0,2025-05-28,1
22984,971159,1471159,10000.0,2025-02-13,1
22985,176222,676222,10000.0,2025-01-06,1
22986,640772,1140772,10000.0,2025-04-21,1
22987,255702,755702,10000.0,2025-04-07,1
22988,720785,1220785,10000.0,2025-12-28,1
22989,512486,1012486,10000.0,2025-06-28,1
22990,116473,616473,10000.0,2025-03-14,1
22991,965094,1465094,10000.0,2025-09-14,1
22992,784970,1284970,10000.0,2025-11-28,1
22993,925676,1425676,10000.0,2025-11-07,1
22994,397796,897796,10000.0,2025-07-21,1
22995,601950,1101950,10000.0,2025-08-28,1
22996,903873,1403873,10000.0,2025-01-13,1
22997,437508,937508,10000.0,2025-04-14,1
22998,701592,1201592,10000.0,2025-04-14,1
22999,149294,649294,10000.0,2025-05-21,1
23000,440434,940434,10000.0,2025-10-07,1
23001,757892,1257892,10000.0,2025-04-21,1
23002,168620,668620,10000.0,2025-09-07,1
23003,861716,1361716,10000.0,2025-05-14,1
23004,588024,1088024,10000.0,2025-04-14,1
23005,323953,823953,10000.0,2025-02-06,1
23006,360070,860070,10000.0,2025-06-14,1
23007,441709,941709,10000.0,2025-08-14,1
23008,700377,1200377,10000.0,2025-03-07,1
23009,862518,1362518,10000.0,2025-09-28,1
23010,656046,1156046,10000.0,2025-09-14,1
23011,416144,916144,10000.0,2025-05-07,1
23012,128583,628583,10000.0,2025-06-21,1
23013,319931,819931,10000.0,2025-06-14,1
23014,880777,1380777,10000.0,2025-06-07,1
23015,532234,1032234,10000.0,2025-08-14,1
23016,710899,1210899,10000.0,2025-08-14,1
23017,465452,965452,10000.0,2025-11-07,1
23018,244061,744061,10000.0,2025-07-28,1
23019,197685,697685,10000.0,2025-03-28,1
23020,641776,1141776,10000.0,2025-08-14,1
23021,131079,631079,10000.0,2025-06-21,1
23022,770802,1270802,10000.0,2025-09-28,1
23023,142782,642782,10000.0,2025-07-28,1
23024,264127,764127,10000.0,2025-02-20,1
23025,251708,751708,10000.0,2025-09-21,1
23026,657900,1157900,10000.0,2025-03-14,1
23027,847106,1347106,10000.0,2025-01-27,1
23028,788518,1288518,10000.0,2025-03-28,1
23029,270858,770858,10000.0,2025-03-28,1
23030,597826,1097826,10000.0,2025-12-28,1
23031,94581,594581,10000.0,2025-04-28,1
23032,562038,1062038,10000.0,2025-11-07,1
23033,787172,1287172,10000.0,2025-04-14,1
23034,657392,1157392,10000.0,2025-01-20,1
23035,14456,514456,10000.0,2025-12-28,1
23036,482250,982250,10000.0,2025-06-21,1
23037,298450,798450,10000.0,2025-04-21,1
23038,122860,622860,10000.0,2025-06-21,1
23039,219616,719616,10000.0,2025-08-07,1
23040,408184,908184,10000.0,2025-10-28,1
23041,441391,941391,10000.0,2025-11-21,1
23042,315597,815597,10000.0,2025-01-06,1
23043,731705,1231705,10000.0,2025-09-14,1
23044,7287,507287,10000.0,2025-09-21,1
23045,544296,1044296,10000.0,2025-01-06,1
23046,233605,733605,10000.0,2025-07-28,1
23047,785645,1285645,10000.0,2025-11-07,1
23048,729013,1229013,10000.0,2025-03-14,1
23049,245523,745523,10000.0,2025-03-28,1
23050,914775,1414775,10000.0,2025-02-13,1
23051,848470,1348470,10000.0,2025-06-21,1
23052,900542,1400542,10000.0,2025-05-28,1
23053,515882,1015882,10000.0,2025-05-14,1
23054,800457,1300457,10000.0,2025-06-07,1
23055,804344,1304344,10000.0,2025-02-20,1
23056,369486,869486,10000.0,2025-07-14,1
23057,282559,782559,10000.0,2025-04-07,1
23058,355347,855347,10000.0,2025-09-21,1
23059,859989,1359989,10000.0,2025-01-27,1
23060,871017,1371017,10000.0,2025-07-28,1
23061,127545,627545,10000.0,2025-04-07,1
23062,319609,819609,10000.0,2025-05-21,1
23063,131767,631767,10000.0,2025-07-28,1
23064,788575,1288575,10000.0,2025-06-21,1
23065,467649,967649,10000.0,2025-06-07,1
23066,149223,649223,10000.0,2025-02-06,1
23067,325864,825864,10000.0,2025-07-21,1
23068,228721,728721,10000.0,2025-10-07,1
23069,127345,627345,10000.0,2025-07-28,1
23070,782406,1282406,10000.0,2025-09-21,1
23071,836451,1336451,10000.0,2025-03-28,1
23072,890847,1390847,10000.0,2025-02-20,1
23073,914737,1414737,10000.0,2025-11-14,1
23074,893642,1393642,10000.0,2025-07-14,1
23075,631886,1131886,10000.0,2025-09-21,1
23076,610679,1110679,10000.0,2025-08-14,1
23077,684920,1184920,10000.0,2025-03-21,1
23078,134549,634549,10000.0,2025-08-28,1
23079,673910,1173910,10000.0,2025-07-21,1
23080,846563,1346563,10000.0,2025-09-07,1
23081,244795,744795,10000.0,2025-04-28,1
23082,796416,1296416,10000.0,2025-03-28,1
23083,83747,583747,10000.0,2025-03-07,1
23084,723601,1223601,10000.0,2025-01-20,1
23085,353224,853224,10000.0,2025-08-14,1
23086,110588,610588,10000.0,2025-12-14,1
23087,735947,1235947,10000.0,2025-03-28,1
23088,600551,1100551,10000.0,2025-04-14,1
23089,54882,554882,10000.0,2025-09-07,1
23090,523948,1023948,10000.0,2025-04-28,1
23091,53447,553447,10000.0,2025-08-14,1
23092,643545,1143545,10000.0,2025-06-28,1
23093,738160,1238160,10000.0,2025-10-07,1
23094,113287,613287,10000.0,2025-12-14,1
23095,289291,789291,10000.0,2025-03-21,1
23096,795603,1295603,10000.0,2025-08-28,1
23097,220781,720781,10000.0,2025-06-14,1
23098,258608,758608,10000.0,2025-03-07,1
23099,225607,725607,10000.0,2025-04-28,1
23100,198649,698649,10000.0,2025-10-07,1
23101,236370,736370,10000.0,2025-07-21,1
23102,499909,999909,10000.0,2025-12-28,1
23103,365955,865955,10000.0,2025-12-14,1
23104,97030,597030,10000.0,2025-05-14,1
23105,407708,907708,10000.0,2025-06-28,1
